Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
TGOLN2,Invasive,Normal,62,10,-1.49408068942176,-5.22719897009772,57.2647566670626,2.51924182588913e-06,-0.801141344253174,-0.357374784779084,10.3227419354839,10.902,0,two.sided,Welch Two Sample t-test,8.68145287296644e-05
ZFAND6,Invasive,Normal,62,10,-1.70587995871039,-6.22206597367547,22.7222880379431,2.52172890878197e-06,-1.02686389438748,-0.514168363677033,8.52548387096774,9.296,0,two.sided,Welch Two Sample t-test,8.68145287296644e-05
USP47,Invasive,Normal,62,10,-1.69314986726205,-5.7920512233714,29.8907444321839,2.52962699857142e-06,-1.02762374349307,-0.491795611345637,9.06629032258065,9.826,0,two.sided,Welch Two Sample t-test,8.69707934138324e-05
UBXD6,Invasive,Normal,62,10,-1.44988199390546,-6.57756634398549,19.2212626747573,2.54040344283995e-06,-0.706340840658339,-0.365530127083596,7.81306451612903,8.349,0,two.sided,Welch Two Sample t-test,8.72023291580415e-05
FBXO25,Invasive,Normal,62,10,-1.09165435024165,-5.61430617322753,34.5768323170169,2.58857655717699e-06,-0.172283816332183,-0.0807484417323334,7.38548387096774,7.512,0,two.sided,Welch Two Sample t-test,8.87852951423472e-05
HLA-DRB4,Invasive,Normal,62,10,-4.87625709892803,-7.05326402509322,16.1416763927863,2.59735709345802e-06,-2.97228905414371,-1.59925933295307,9.97322580645161,12.259,0,two.sided,Welch Two Sample t-test,8.90156980687265e-05
EFNA5,Invasive,Normal,62,10,1.17165545802165,6.42069600707662,20.4630504493009,2.60752466835867e-06,0.1544048779084,0.302691896285148,7.25354838709677,7.025,0,two.sided,Welch Two Sample t-test,8.92224221969388e-05
CASP8AP2,Invasive,Normal,62,10,1.40036843832944,5.30232749609072,49.79020185232,2.62171230649305e-06,0.301760321411791,0.669852581814016,9.4908064516129,9.005,0,two.sided,Welch Two Sample t-test,8.96368007928385e-05
TMEM180,Invasive,Normal,62,10,1.34759510839358,5.45019201646539,40.8151243482942,2.64256782949654e-06,0.270887403295114,0.589886790253273,8.52338709677419,8.093,0,two.sided,Welch Two Sample t-test,9.02783188496569e-05
LSM2,Invasive,Normal,62,10,1.33990343581585,5.75971202192073,30.2791079186044,2.6456689109001e-06,0.272508811588463,0.571749252927666,12.7811290322581,12.359,0,two.sided,Welch Two Sample t-test,9.02813101883808e-05
AARS2,Invasive,Normal,62,10,1.47275365053396,5.41270042043922,42.6790308049236,2.64684011746319e-06,0.350376004868036,0.766656253196479,10.2345161290323,9.676,0,two.sided,Welch Two Sample t-test,9.02813101883808e-05
GOSR1,Invasive,Normal,62,10,1.30166196693008,6.64619046387824,18.5376782508284,2.65374019242297e-06,0.260370653378937,0.500339024040416,9.72935483870968,9.349,0,two.sided,Welch Two Sample t-test,9.04451673164821e-05
FRY,Invasive,Normal,62,10,-1.90706608619757,-6.80524352144635,17.4581615239345,2.66074391079407e-06,-1.21952469230703,-0.643184985112319,8.35564516129032,9.287,0,two.sided,Welch Two Sample t-test,9.06122953930091e-05
NFU1,Invasive,Normal,62,10,-1.5114523359065,-5.42299309105766,42.0372482680517,2.66456707920741e-06,-0.817697692623841,-0.374173275118093,9.64806451612903,10.244,0,two.sided,Welch Two Sample t-test,9.06709308624932e-05
15E1.2,Invasive,Normal,62,10,1.36079676168044,5.75582643325853,30.2737023544734,2.67653429019549e-06,0.286811819668632,0.60209140613782,8.12645161290323,7.682,0,two.sided,Welch Two Sample t-test,9.10063842028014e-05
C5orf34,Invasive,Normal,62,10,1.47449998370038,5.70988811439407,31.4182809973241,2.68114360233594e-06,0.360226818793745,0.760224794109481,7.95822580645161,7.398,0,two.sided,Welch Two Sample t-test,9.1019657083864e-05
HSP90AA1,Invasive,Normal,62,10,-1.55394504487708,-5.45313395931123,40.3772573048037,2.69707868974713e-06,-0.871561381734891,-0.400309586007045,11.863064516129,12.499,0,two.sided,Welch Two Sample t-test,9.1416772431429e-05
HIST1H3B,Invasive,Normal,62,10,1.18979224285131,5.34826733002908,45.8902151589946,2.72474177280188e-06,0.156345473690829,0.345073881147881,7.02370967741935,6.773,0,two.sided,Welch Two Sample t-test,9.21181135789361e-05
C10orf73,Invasive,Normal,62,10,-2.26404592973542,-7.76968950648732,13.2365460937647,2.74387407464603e-06,-1.50610377139519,-0.851702680217717,7.92709677419355,9.106,0,two.sided,Welch Two Sample t-test,9.25665977895441e-05
GSG2,Invasive,Normal,62,10,1.47915597791807,6.65812097574844,18.3282884807566,2.74637910970625e-06,0.386792299062314,0.74275608803446,7.98177419354839,7.417,0,two.sided,Welch Two Sample t-test,9.25787233012541e-05
SYTL3,Invasive,Normal,62,10,-1.69072867967609,-6.28492929716085,21.5396726514643,2.77460377303352e-06,-1.00795968781441,-0.50733063476624,8.20935483870968,8.967,0,two.sided,Welch Two Sample t-test,9.33258667612362e-05
LEPROTL1,Invasive,Normal,62,10,-1.70668114497402,-6.23466584725623,22.0941641415955,2.77503214644169e-06,-1.02765675795869,-0.514730338815501,10.4908064516129,11.262,0,two.sided,Welch Two Sample t-test,9.33258667612362e-05
CAPN7,Invasive,Normal,62,10,-1.56132859145784,-6.06989880061161,24.1734169205944,2.78468994628398e-06,-0.861248558437669,-0.424299828659106,8.50822580645161,9.151,0,two.sided,Welch Two Sample t-test,9.3577727260328e-05
BCAS2,Invasive,Normal,62,10,-1.96665232832493,-6.76971743246281,17.4856436176056,2.82308841135393e-06,-1.27919458182848,-0.67228928913926,7.81225806451613,8.788,0,two.sided,Welch Two Sample t-test,9.47205433694396e-05
JMJD4,Invasive,Normal,62,10,1.40837571725866,5.80827169247064,28.4885694769319,2.88023824035278e-06,0.319936079493478,0.668128436635554,9.06403225806452,8.57,0,two.sided,Welch Two Sample t-test,9.64879810518181e-05
CHRNA5,Invasive,Normal,62,10,1.36698745194181,5.10866917178965,66.909730044833,2.90734821024546e-06,0.274785400371403,0.627214599628598,7.945,7.494,0,two.sided,Welch Two Sample t-test,9.71698377813099e-05
C10orf32,Invasive,Normal,62,10,-2.10940879341154,-6.42393709674957,19.9399837610902,2.93063489598351e-06,-1.42657433935087,-0.727103080003966,9.25016129032258,10.327,0,two.sided,Welch Two Sample t-test,9.78723177181861e-05
LOC646746,Invasive,Normal,62,10,1.21080601052619,5.81375964818334,28.2261483975587,2.93575591699812e-06,0.178768966542517,0.373166517328451,7.70096774193548,7.425,0,two.sided,Welch Two Sample t-test,9.79675145449612e-05
C16orf79,Invasive,Normal,62,10,1.42902609181634,5.41151496199218,40.9210724733452,2.97540558655765e-06,0.322814425723161,0.707250090405873,9.08903225806452,8.574,0,two.sided,Welch Two Sample t-test,9.9060802661103e-05
